0.04560042374545248;0.1374402737073661;0.17055173718173935
0.04656259254575679;0.4411032621818288;0.4781251265100703
0.048973750515451164;0.019189223729670468;0.07869955432119542
0.04999810429164475;0.9591826530965762;0.09328540030743024
0.05078660848841765;0.6845192551317463;0.385965011583685
0.05116218929501959;0.6449129698970273;0.42958762697447245
0.05292346066176612;0.8506501745827372;0.19244359910212702
0.05548711279582008;0.6399424403702062;0.4481205077485386
0.055772081366249115;0.1427548896913351;0.18919284419964227
0.055849137140173255;0.7605476236610147;0.30527912114789335
0.05691650930053249;0.6268867931392309;0.4654855390327119
0.057030525248993436;0.24563653297147747;0.315792421406136
0.05867413519947673;0.28753342698981066;0.37359877450019685
0.05868200006781166;0.6613857093652656;0.43528959307756615
0.059312957746990747;0.6134742462906133;0.4858088066608019
0.05956520909079288;0.1780507614054273;0.2354253779086448
0.062479072296160676;0.7375113304484759;0.3506460747293798
0.06306699955772377;0.29251126364638136;0.391807541669847
0.06384473121232948;0.3060394870137968;0.4114346268891191
0.06468165527145697;0.7929169986543699;0.2814760882577263
0.06587819687635177;0.6177972922341651;0.5045986691522479
0.06623352072355915;0.8106903604601541;0.26112835441290855
0.06702201782005301;0.05510754060171119;0.11666109026634511
0.06717079243417023;0.3369667907840259;0.45994151172628855
0.06755249220668746;0.11598284793905289;0.17532243673224593
0.06770762843164257;0.021836329630137485;0.09168230673668747
0.06811530172222624;0.8251267552048399;0.24582319016785384
0.06921229998583533;0.13083649270203823;0.1939477967588207
0.06926319859803254;0.9256831112606235;0.13544213599117522
0.06940811317405571;0.9838306562476689;0.08880608029189005
0.07024629134177995;0.14005500122702785;0.20612395617646145
0.07057834674876096;0.7305700034601119;0.38067388838219723
0.07150563655874764;0.36734910178437374;0.5091982818310457
0.07238773564742151;0.1189673803008029;0.18459460339890452
0.07285952337429913;0.6595774315143608;0.4825841875108225
0.07601861916487951;0.2092474400074712;0.30738125046646103
0.07631260594734368;0.6692999893307408;0.48158318604139994
0.07759120302584899;0.7173823100199478;0.4186322506193815
0.07936611649967051;0.3445349512336263;0.5096116535960379
0.07954906083765256;0.25902007848147;0.3890330946699218
