0.7572135253510219;0.7839078272700069;0.4746832168595344
0.7575190312287857;0.8423118607529583;0.44106208629120086
0.7580916689232372;0.9079731191056206;0.3994409013532055
0.7582073287599839;0.4027218240022845;0.5467023133605381
0.7583540671513243;0.060163116888073076;0.3783296699217082
0.7584318750825342;0.5039197231652288;0.5570014132158793
0.7594503371178278;0.5174248783653679;0.5560934557791667
0.7595919463949121;0.040556935783389814;0.36475312610695254
0.7596891397962502;0.3448981937102936;0.5301619545062073
0.7625051230494003;0.12455372129723119;0.41839873028515917
